iteration,roc_auc_difference,average_precision_difference,log_loss_difference,brier_difference
1089,0.0077710468876613925,0.005322683721183816,0.02857972675614029,0.013767941596354666
1090,-0.003554434946873908,0.005052040658249379,0.034636461196125845,0.01704422586576948
1091,0.018149910157162608,0.03978870354516886,0.04852450617365445,0.02338962230749958
1092,0.00951359980042632,0.010173839278566688,0.03666949784605389,0.017749780936510084
1093,0.012420905150450579,0.009672568698336104,0.04594456658672974,0.022093250814757853
1094,0.011740770684399937,0.019551795200635047,0.04422921370695132,0.02156760275750369
1095,-0.013367340617724821,0.007550985817770889,0.060816993799746144,0.029450815487718746
1096,0.004766194972710802,0.02207082695503429,0.04432995758981906,0.021535375189172562
1097,0.009128757895431217,0.004831315457411889,0.021706158774819406,0.010304197537595344
1098,0.018897734281598688,0.03149061711094148,0.0526968799217834,0.025430302776621116
1099,0.020722161414120532,0.026198130705390593,0.038839525979031175,0.018763551386714067
1100,0.017464353665994747,0.026288546595646722,0.01899865967341796,0.008979589285226491
1101,0.02082190915550719,0.020659721333138786,0.03923263459561033,0.018874748473596603
1102,0.014810046994354398,0.025891098356081832,0.0474978495586551,0.02306597196595167
1103,0.005529405430588441,0.024626912734622808,0.03114215149726629,0.014987707998385391
1104,0.01705828079863314,0.022124487715567465,0.042127465460130575,0.020268601635470562
1105,0.005590321409084553,0.030938243550694078,0.03861203715151906,0.018723702289357935
1106,0.015089350350922848,0.025425638843814102,0.0541046912069989,0.026279350829739062
1107,0.007681488425137384,0.00937812408085359,0.04676452219534455,0.02258309658272392
1108,0.01674942517662059,0.019538598651073963,0.05611833428717061,0.027092338888971973
1109,0.004079485252111881,0.02896819803268985,0.04060789359503614,0.01968562949794808
1110,0.0033443279261093917,0.015004941765912827,0.04598482355488154,0.02216620818534773
1111,0.016906770649381064,0.01983969611680586,0.04482574171394249,0.021486752265395315
1112,0.026555651329078667,0.02241717391396894,0.03844045904556348,0.018413810243796708
1113,-0.0031309157080203764,-0.001895881704065877,0.024931742377577226,0.012298681065309292
1114,0.008810143128589187,0.0068288676955164385,0.05450250510034638,0.026591277604930158
1115,0.011143160995400803,0.016723497847997426,0.040550681779037756,0.019650007506114703
1116,0.012809623973854434,0.011662817591419516,0.04791039680733311,0.023104181513445704
1117,0.007717057129283056,0.029950210937282673,0.049647778292657874,0.024120340412143032
1118,0.006593013914283019,0.008091018085915946,0.01964059877043467,0.009706703173431752
1119,0.00566732508453649,0.011551204842421114,0.05645078685753857,0.027355638490753564
1120,0.004036109959004164,0.0022497859948769905,0.046936968756177366,0.022727460701056218
1121,0.00589865987361593,-0.007061650258644414,0.029609035136475836,0.014319684195763377
1122,0.018547669268090372,0.027684532334726897,0.05354154818248369,0.025875992447508656
1123,0.016671601246212142,0.024277826296865368,0.044062617402759297,0.021151916171509744
1124,0.007998630853080835,0.017071189353973726,0.04445654273896826,0.02134147292594918
1125,-0.005075901872590327,-0.008752387369865583,0.03966433239900835,0.019285140651294913
1126,0.013783953493329504,0.015157722868481216,0.04268688547901034,0.020636653343018535
1127,0.020733294631996024,0.02171088693115933,0.029249654829103244,0.013994660427002786
1128,0.009219538493820623,0.00904643924919335,0.047718307239975166,0.023041580890250463
1129,0.012387332887504598,0.008255862784332602,0.04029492353394393,0.0195707169645829
1130,0.004907475383656212,0.009785828882562159,0.037789019335363716,0.018495632405866602
1131,-0.0074110411103700535,0.007621872859923967,0.04545907211857292,0.022190119162367544
1132,0.016613784881961302,0.01871567243933825,0.04729420539622753,0.022670939153766473
1133,0.005895971604642725,0.028455962014482694,0.052117304317159996,0.025247341722446692
1134,0.01242932438251465,0.011361413261149006,0.034702944835093286,0.016911941580323747
1135,0.00961677885461476,0.011818004259847192,0.048573264890823364,0.023354150517007788
1136,0.004461521420643044,0.00876457377582518,0.047349762118574334,0.022870168657752377
1137,0.004160708163487126,0.018505204712659262,0.03899406399951966,0.018786825872606133
1138,0.004893964417036489,0.008694004894844176,0.050809339392327235,0.02467350125390122
1139,0.009921508260547052,0.020631059892656206,0.06349277315895141,0.030608716987790052
1140,0.016925976484876704,0.03163397013691338,0.02892297664511767,0.01391253993813113
1141,0.016963278734163034,0.0263731199976516,0.044113626810418305,0.021242735390020057
1142,0.014011158688543413,0.021699215025969804,0.023348527949042852,0.01127150068613511
1143,0.017340213783168523,0.020543146876829982,0.04276572130728362,0.020616803698008113
1144,0.019678587216056087,0.030483331260587165,0.0450051117642809,0.021702546411110496
1145,0.006545127371273773,0.01402227428633021,0.03794125507921797,0.018642948741163318
1146,-0.007065756749324081,0.01421261065985116,0.03823304479194867,0.018594191787846492
1147,0.011010628460652816,0.0146146363969748,0.034988570581985456,0.016858565218813876
1148,0.0059787214181635795,0.0063096358671094754,0.03812471472446255,0.018295221578993687
1149,0.00901076444382598,0.006493787088672598,0.03613223101660745,0.01751823956238094
1150,0.00806281048365931,0.018312718344651813,0.05701026207215143,0.027601057996521017
1151,0.014289734370306895,0.011971739147465826,0.043230582167382625,0.020916097894065955
1152,0.023665250178571018,0.017106534029609433,0.03421945422735395,0.01624482727571913
1153,0.003698275969531095,0.01053827425131898,0.053536738595639455,0.025761118545296113
1154,0.0025912246911471426,0.01633656359360744,0.054640925995001144,0.026427989500639015
1155,0.014821126513459904,0.03752603512129915,0.04326356361756423,0.020992178978931575
1156,-0.004452829138667513,0.007251386504621954,0.04500463372850494,0.021774493361000458
1157,0.012091067350056717,0.018451773120257586,0.05125282046282542,0.02476104836471066
1158,-0.0003854812746990621,0.008335437212963759,0.04982862970085533,0.02399031091619991
1159,0.020514121534675134,0.021373231599141784,0.031187071690985224,0.014942762693196054
1160,-0.0002835771773201934,0.005188422357440797,0.02978601107593193,0.014456397705194857
1161,-0.0021186509821502497,0.008189883429138817,0.03893236031357161,0.018779220960003895
1162,0.0041636646197305005,0.020560185975633027,0.06385020906384853,0.030782018017821905
1163,0.0173298520624392,0.017139127187389025,0.04792204947805245,0.023012315946429357
1164,-0.0018758704967993811,-0.0015981477958338375,0.04140665534047494,0.0198878326617771
1165,0.018678056902917572,0.023222462915032632,0.032002960365484334,0.01553411518331027
1166,0.010329931988793617,0.02647413933812573,0.05299085191314301,0.02535145891284671
1167,0.0024908129907067478,0.0046004465737264355,0.05324585271022508,0.025642213629808897
1168,0.009740660984642102,0.01392364160614093,0.057542257648131256,0.02777908211572941
1169,0.000511742689072614,0.023679677972790913,0.04361380804854398,0.021265542495917167
1170,0.011697475450692552,0.009369800411569623,0.038829863293449396,0.018868057667593946
1171,0.018875422583491952,0.0321382285632682,0.019971712029305144,0.009819072550288188
1172,0.01722717302751131,0.027893730367352182,0.04664971490234748,0.02258802995652462
1173,0.019941683875462468,0.03125725655680758,0.045391922312475685,0.021996400207803024
1174,0.010194508718176398,0.02327483423298482,0.038922910604420546,0.018786107124946577
1175,-0.005647923515291975,-0.002769513237049631,0.009557458468273938,0.004722520881093345
1176,0.0004274738300329428,0.009732298593490896,0.0071640046001628654,0.003531180525109756
1177,0.011503035752752355,0.012217728715339216,0.041388767669388815,0.019956424534801315
1178,0.00951136296631927,0.010641586984889706,0.047713651972328464,0.02301738588945615
1179,0.0033021556305434796,0.002313057884641201,0.04250594212727499,0.020502265264976227
1180,0.028497099958697536,0.013032759078153211,0.015241245210540155,0.007265162089540672
1181,0.011877621416883533,0.020405115547395603,0.05049203589662721,0.024044701458045048
1182,0.007798493809301088,0.016653629733446446,0.03316846015747166,0.015893651392133112
1183,0.018775830091079193,0.02242063175228179,0.046689171061180645,0.022665519036847104
1184,0.022972425009785247,0.02420244108231076,0.04883140468941549,0.023398851639587104
1185,0.006071873499897018,0.008709691301671152,0.027787915716125267,0.013428145984505063
1186,-0.003683282600310922,0.007976522918543283,0.057939349302334575,0.028063282355831498
1187,0.0001732243010849066,0.014314203848047352,0.044590940475119356,0.021532743487221173
1188,0.03381239309140427,0.03326100683808919,0.019113590839560546,0.009124148555149703
1189,0.026676979581671922,0.019628035531806143,0.012970514192345628,0.006282156658775739
1190,0.02363744079862795,0.019880428589801602,0.04464094826466947,0.021650459693644514
1191,0.01017341350028722,0.017102966782768125,0.04838973143718073,0.023289569398194515
1192,0.007656436479268169,0.02839243936353958,0.052867188732512616,0.025495395910398566
1193,0.015655031696751642,0.01791854913094354,0.04410890493319508,0.02112257916196933
1194,0.0035774632115607163,0.03652421194183797,0.029753337817787773,0.01444880870610707
1195,-0.0006301297390667315,0.011043261785679132,0.03719216169649375,0.01813605386151712
1196,0.019174666613961278,0.03413941520475322,0.051875874156292245,0.024985908745442625
1197,0.020900146506957262,0.02438017402733572,0.0232431434240451,0.011224076490888052
1198,-0.011282833921406388,-0.00707653478797568,0.01904065816141043,0.009227466009221919
1199,0.006012512795859237,0.030444591262471177,0.04646521969757844,0.022714284667888662
1200,0.01025564101165477,0.011557155295869176,0.04158244723013571,0.019889252169843247
1201,0.024754660871130874,0.031421020017422197,0.025114593512866157,0.012193617221173764
1202,0.004479241437862047,0.02284298167169535,0.04712261249044991,0.022996248889045307
1203,0.012046099434188329,0.016201948873663996,0.045465402755192286,0.021992850184665458
1204,0.018393087904569616,0.04228637756550924,0.039147413822123944,0.018739402002195704
1205,0.02756168559304828,0.03444490960222038,0.051430670153111424,0.02475274391645063
1206,0.0011229212443636394,0.017423388771188514,0.0490923705143681,0.023607374323346947
1207,0.00767554465762299,0.0013917821477268388,0.0352756556617827,0.01716139198548608
1208,0.02326355829443727,0.018722856573466506,0.03853444031087028,0.01862508510274849
1209,0.013939769114940548,0.0182724499204735,0.04182085095411814,0.020368995983686633
1210,0.000485214922953503,0.009616027242705327,0.04700601781050573,0.022822929158834576
1211,0.005118153252504309,0.01690134292120149,0.06038451319401783,0.02905488488533864
1212,0.012735219894449479,0.020921224406348027,0.037461762274077826,0.018144142625625775
1213,0.01770174597499996,0.02733042305217062,0.04285731097988321,0.020544797044183744
1214,0.015018404164667487,0.023086307955516305,0.061133167916649245,0.029494282847602332
1215,0.005857569885218017,0.014857821737122079,0.0489816230809168,0.02353370233716831
1216,0.014164202149264726,0.022628513683916496,0.051617503288723166,0.024819372992619243
1217,0.0015844674695422167,0.014246251117853881,0.048693037847219345,0.023584100167098054
1218,0.01792740731529152,0.010207191735921217,0.041251195023805254,0.019997346653874565
1219,-0.00384653248614486,0.01827964477202368,0.04521546220371442,0.021694254537533347
1220,0.024361632274874978,0.023286320622439988,0.03898509871373568,0.018887844947977128
1221,0.008248196324187607,0.012525678324339595,0.03977069823774926,0.019173298531994815
1222,-0.003816416343669249,0.004106397238057252,0.03142765069323039,0.015223624397440683
1223,-0.0032610138240165565,0.009230188607569634,0.03267026499347059,0.015813462182862004
1224,0.014563448364983245,0.021406844783158685,0.052756859468642836,0.025589738873659007
1225,0.009042064286348905,0.024372751443366203,0.04558143262656744,0.022113349400376237
1226,0.0041856060586003,0.009561653330622089,0.05345323561516224,0.026018833201248204
1227,0.019003955237042236,0.016924570119220134,0.05115949288154242,0.024721779632843832
1228,0.013559224011319149,0.013033872645853262,0.04440672519717548,0.02123856799011334
1229,0.008516376016524774,0.006863003433361103,0.04270887024074932,0.02074337128322598
1230,-0.01269186374423148,-0.01555142435596843,0.024617366689618225,0.012002302868608705
1231,-0.001772187215223986,0.020643695145588586,0.04350643161177381,0.021146431529795784
1232,0.013867572530304129,0.03028884232862364,0.041669026225073735,0.020148321183905388
1233,0.015325269312603584,0.020460733088438265,0.040391935621457264,0.01938525177615305
1234,0.011081756200775783,0.04221817074491324,0.03757259184646833,0.018003449404551564
1235,0.0022115324167316652,0.013745617265910892,0.05753982154866544,0.02782763200324065
1236,0.004199030970634232,0.010240606596567753,0.0613028228674416,0.029452165325282803
1237,0.016671802889974607,0.0270884098238163,0.04521500691214109,0.02189946689329811
1238,0.013333707001473294,0.0327042026305471,0.038466491446466855,0.018630802050216277
1239,0.004721108627782189,0.023617454431082485,0.045292183574161204,0.021885264662115378
1240,0.013025628583486104,0.014194941475737965,0.01667233156878689,0.00814411966914852
1241,0.008812174613003543,0.016685576659373397,0.06141738697280508,0.029395563147614434
1242,-0.00063178851383483,0.02117542698516328,0.04053019999479057,0.019776623758478884
1243,-0.006761604839712776,0.006224128781016247,0.0449100611152371,0.021799823542107494
1244,0.008712320126587514,0.019515176625336417,0.05608217180166497,0.027253093258909927
1245,0.004143672320455316,0.020589062128077873,0.04724745852907475,0.022681430360854654
1246,0.02676662512759287,0.011853482736150722,0.015711137537097963,0.007529749034648703
1247,-0.00034697232940861245,0.004421073496015671,0.026613161776783523,0.0130836629003733
1248,0.014008947655169579,0.01763812661729769,0.04594947602562349,0.022042354722680707
1249,0.004400600924447606,0.014832856620362378,0.02756622735675951,0.013258354000755118
1250,0.005588189237522467,0.017976274132045167,0.052983226109083015,0.02567514691193956
1251,-0.005561114673137024,0.02452979845238612,0.039475516918981324,0.019316192881858235
1252,0.0038439604572262365,0.010182542813085421,0.055143560817977,0.026675049898781694
1253,0.025864484702324053,0.02456800814376131,0.04473509308246404,0.021756972559548643
1254,0.003487718240918314,0.00712763822391671,0.044026069138681234,0.021408978552347607
1255,0.01021769402531536,0.030489214938994924,0.05704186541419953,0.027316956392615416
1256,0.010289354782249127,0.013507859950062762,0.04974824516702592,0.023904757516520048
1257,0.012783305942731138,0.013663788463548099,0.039513922345169705,0.01916731340244293
1258,0.0119518208180176,0.031809580531889814,0.029011285383122032,0.01420442027153676
1259,0.01601911713387838,0.024504828097686837,0.055548424540119545,0.02692292478105368
1260,0.015971154046960923,0.023018138376186048,0.05181732266741512,0.025126790290537798
1261,0.013246518839865495,0.017873228747490144,0.03206672077684192,0.015541817235627087
1262,-0.00029068241773666514,0.0103711755888935,0.040114798133878526,0.019394071979031396
1263,0.008073021173489625,0.02637122619305926,0.042288490869396345,0.020485609725230974
1264,0.01212273522471452,0.01821370737980499,0.058221746023368603,0.027984110819696068
1265,-0.004666112857068638,0.013638311666161307,0.03251840239279813,0.015756350843072114
1266,0.009120936870229301,0.01155937396206752,0.04690375838162719,0.022565958154594168
1267,-0.0043117174560908245,0.013067388163093246,0.0307952451207274,0.01508047757668185
1268,0.004111344943654505,0.012501170064675382,0.03871407083386258,0.018750479475050097
1269,5.423557635375609e-05,0.004113298628334622,0.0462419574127817,0.022152656428166245
1270,0.01608733935691664,0.020339802020008735,0.039350479599864596,0.01889246550789425
1271,-6.197954711484321e-05,0.013272687829340768,0.03182965126381376,0.015436848355433214
1272,0.004085510348645349,0.007084654213700026,0.038757331159721575,0.018878464124266275
1273,0.003877343971772529,0.012034678552015177,0.05612989932204604,0.027116183277703182
1274,0.003563071224412351,0.012860065288381517,0.052786924727862505,0.025738459401221797
1275,-0.00908995720361705,-0.005928168685976926,0.019351410350001985,0.00939504840183325
1276,0.030113898565874653,0.02405602925314615,0.028770670623662342,0.013882783120867187
1277,0.013433552054559428,0.026355374455685865,0.03840823698471263,0.018270062936627057
1278,0.005236375176851271,0.00772914976930178,0.046996298040234086,0.022733954473297263
1279,0.01016618975374306,0.03003586407232814,0.03314331387825131,0.01613659470484366
1280,0.005901062695195858,0.02307851984997894,0.03440106200938875,0.016817458399218804
1281,0.015180815983878992,0.019288214862375863,0.038252807081942675,0.018551637359634443
1282,-0.005763700384709858,-0.009562086070671383,0.03775915186655199,0.01832856528034013
1283,-0.0021585885588355502,0.011620507261144636,0.029069592852425497,0.014111114332254593
1284,0.005440747012584013,0.03485621283104112,0.0351591101001657,0.017077639224410635
1285,0.002297114064689909,0.01702324506429015,0.04135826312003932,0.020048393561588107
1286,0.005537518151043641,0.00915165192256999,0.039053111463141055,0.01861045553953647
1287,0.008428151111329774,0.015419081883975783,0.04514103442067585,0.021749682092933098
1288,0.009513659604935554,0.011093422680356346,0.0367299932623808,0.0176795419304476
1289,0.0031173154337916786,0.010856719419421346,0.050472526650148786,0.024358680448125364
1290,0.008582504945612413,0.006690784479907008,0.04499662491852996,0.02183023121520125
1291,0.009144453528066032,0.01804572537870644,0.05542985533136213,0.02676219389086379
1292,0.01077058941463127,0.01337317798829013,0.05229483615025654,0.025256109888237177
1293,-0.0011157074340527595,0.00660484256619015,0.05543791773797946,0.026870511157545074
1294,0.00943411719087306,0.019738521416495125,0.042601171485820766,0.020487740344687172
1295,0.01198289106145256,0.013636245549820819,0.03158172795958414,0.015215481935541869
1296,0.016894428172690712,0.012595027244601181,0.03946082093918746,0.01908322016930669
1297,0.017823170450350645,0.03414065865720109,0.044142719125087715,0.021263614119951174
1298,0.013874036599528128,0.017772538799979032,0.026572275124760902,0.012860382045708357
1299,0.027560369901785564,0.031905681952164394,0.036613509762465024,0.0176793420189304
1300,0.018569245446649285,0.02166620909148953,0.0502121907652886,0.024218538071948653
1301,0.02344907764935178,0.026892431377520787,0.040909745032312816,0.01966652110688044
1302,0.01714225909903533,0.019098073514016878,0.039391941312029055,0.0189060410922762
1303,0.01098580873597399,0.031805516058333316,0.05853853785897678,0.028428677086542592
1304,-0.00948110037886285,0.0063077706889776985,0.034066435235954984,0.016603921711438374
1305,0.005203423850616007,0.0216642679241153,0.04062133639361787,0.019585124156634603
1306,-0.011450412471689098,-0.01003605255022702,0.029807350314097425,0.014514256580622414
1307,0.019357235565326647,0.039010890306575896,0.036985961273196644,0.017719129949370443
1308,0.006960864706119785,0.016257446391969854,0.049975672810732785,0.024291688012921114
1309,0.018711940591657594,0.034772354868272626,0.051221571237444086,0.024791817784481862
1310,0.02966007977486107,0.0226378306318943,0.04592402491059844,0.021930241027577763
1311,0.009780976196058111,0.01534649832366547,0.06356277673366895,0.030571634782009555
1312,0.0248533706541314,0.03198857643427014,0.04385229844858851,0.021170963680918614
1313,0.01719856246313589,0.01809295369443531,0.02738833054042078,0.013361283319646422
1314,-0.0007137608450105137,0.004392815830149194,0.03402529432990353,0.016502803990855436
1315,0.012626708422166733,0.0038674414394994916,0.037068835037670333,0.017910948584884567
1316,0.000138875491606405,0.0007831879564582089,0.04543544547356493,0.021980281609630087
1317,0.012305571994055797,0.018469445989321126,0.03959710803222127,0.019108131934676087
1318,0.001213002464922175,0.0010900635518136248,0.028198894967618515,0.013559847206969539
1319,0.0010561674334736981,0.009690485806586935,0.02783531886362567,0.013442710809330682
1320,0.01190357901170258,0.018480215025097002,0.045571496620391616,0.021851323876597606
1321,0.008387299608885623,0.00689949356018571,0.04884471354853248,0.02367725364392692
1322,0.019743404852482938,0.012681050488383638,0.04323485867304466,0.020736481278083113
1323,0.023869014130290744,0.018825579325363703,0.05209805852290261,0.024928920425923595
1324,0.006846988900735429,0.0083174192416193,0.040019833975753816,0.019317462329304286
1325,0.004516141989512001,0.012705980378227566,0.04181486854867278,0.020239125052306017
1326,0.016057750613289734,0.012970218247342985,0.048840833058924615,0.02363264785037894
1327,-0.007907278868316658,-0.0016156233057304514,0.028364083166178333,0.013659695123895532
1328,0.01604609905943888,0.0206964587621421,0.05644938928548182,0.02730910840825812
1329,0.008735978790604393,0.005853957594480319,0.042902059747437216,0.020791200371039015
1330,0.013008335945254967,0.010168872176324506,0.038746184578600795,0.01854788869560664
1331,-0.0031885066132207873,0.007975241334874816,0.042024623891790513,0.020155361229670876
1332,0.015862093769941965,0.014995819248864395,0.04317277353476967,0.02079038082718493
1333,0.022980177189457662,0.024346051032586247,0.03927777577664171,0.019134055848831127
1334,0.009392018915828415,0.023442431312137357,0.023452656440715924,0.01127119534455212
1335,0.012780912943926692,0.011094774239924998,0.04937204442932208,0.023612418341336566
1336,0.002756006716950421,0.013508937871006155,0.04684698575603663,0.022715684681502424
1337,0.011292523317246617,0.04391632802567241,0.05836861884998967,0.02824791627844883
1338,0.004966310028039489,0.006511262888780844,0.030870242123370084,0.014847903635817367
1339,0.005965533553363156,0.010972092940221556,0.05206604578814211,0.025210214776458517
1340,0.015026966284574228,0.016910604103137605,0.03831471371098194,0.018506399414811914
1341,0.0015901947709426878,0.0024088602078742305,0.04649010513846141,0.022424037117770135
1342,-0.0005306556597436396,0.019169086231483334,0.03435618659843753,0.01665330245672844
1343,-0.0076768895798104975,0.005580016344693517,0.0554851401041595,0.026682197584967593
1344,0.01338450230213828,0.028222545523250098,0.061783945619023006,0.02988485362641924
1345,0.007929380537154973,0.006828682508117578,0.031068703284531374,0.01500960555395714
1346,0.016526264125065526,0.012025878734135576,0.016005162106377147,0.007745417673217847
1347,0.01777788395642188,0.024864503193390508,0.034718525815070844,0.016728058146580987
1348,0.007990597032580538,0.0165948912454546,0.05473943417487703,0.026393662752879715
1349,0.01655994700816954,0.029014421314709382,0.045401113416419614,0.021984570901331185
1350,0.02339119800274503,0.017293501488824387,0.031887507178584684,0.01556095493818982
1351,0.025388399217673996,0.021473029059992862,0.05295872185422268,0.025380096142584324
1352,0.00739347387838496,0.024678250750862607,0.049396383678500744,0.023854291759766916
1353,0.0015853451639989968,0.01730543540476509,0.05300543018271375,0.025353810364424467
1354,-0.0004239103315542003,0.013735490673739303,0.04057075490263662,0.019498751098443873
1355,-0.001339753549230771,0.006998484204538025,0.026770090563807414,0.01284218249311439
1356,0.013886006406436224,0.018930353218617357,0.049159554142573225,0.0235392158190334
1357,0.010571854389903601,0.014040566288936351,0.040572951050096284,0.019612825855544053
1358,0.005164827505746317,0.03223786408588472,0.04120776369320278,0.01990857680022709
1359,0.008193476400905952,0.016001878631613342,0.05831262855916486,0.02840192819152912
1360,0.025618930067885737,0.03943895419473889,0.033506962058616474,0.016066880830682695
1361,-0.0022428865754657856,0.027186597373821786,0.0394093471101149,0.01906154212260905
1362,0.01485025631311998,0.019353337005320964,0.03953876372713194,0.018926267125675578
1363,0.018820444431258854,0.039170006245474676,0.04499495737386172,0.02179309497617185
1364,0.013984307841746868,0.02299841365815214,0.04115408536860066,0.01974258864816192
1365,-0.009865743889032719,-0.0047836642899175,0.025563339695078957,0.012496230201126668
1366,0.018832271316862048,0.02481716669207107,0.04363888397731486,0.02102423672786638
1367,0.005965267717770839,0.017166022747107323,0.043342116437772416,0.020829915986555897
1368,0.01553280923982514,0.028050689865913414,0.03482918908105348,0.016774744442633438
1369,0.014013363844393556,0.010715353001747252,0.03727407370009628,0.017879406462701336
1370,0.020774791970792683,0.030528643462071348,0.04752670128685932,0.02286114948120191
1371,0.007320680290461845,0.015181461547419811,0.029987690394748023,0.014338372873674232
1372,0.00848988311166643,0.014901758096724477,0.047764943539075566,0.02301040327261525
1373,0.007833516137776275,0.02169178575604669,0.04303761234374037,0.02081987259940729
1374,0.00771227309545075,0.021516000415055775,0.03494092297980489,0.01681480750875794
1375,0.010418837912282264,0.004209707902196574,0.03716607698257468,0.01799362721560885
1376,0.0063604455537369375,0.0077604294302293375,0.05926013694816368,0.028523884016872753
1377,0.004956776157506115,0.02731187332490051,0.0574401679110349,0.027832633172323956
1378,0.002787854934789613,0.010513094831196335,0.0330775522809339,0.015910741164657544
1379,0.021222372598722727,0.018893984178931955,0.03653422674884199,0.017567909176018248
1380,0.00896880867208305,0.013092616235271137,0.04926842327139758,0.023510549458694435
1381,-0.009711571354040327,0.007063470798139515,0.04284998139563412,0.02111097820641189
1382,0.001688441735264945,0.019793196465060503,0.028697389540964124,0.013693011927649962
1383,0.017311658778223715,0.01114295273002927,0.04467512214171687,0.021560683028505917
1384,-0.002504895929401396,0.02092877865620829,0.03249275692668163,0.015629872898315716
1385,0.003549284509720252,-0.00040819907837710834,0.049848595966902276,0.02399602765194231
1386,0.02884913862961469,0.03241108521027089,0.03098042408521795,0.01492397382871627
1387,0.009113436979222622,0.013647367422988554,0.03817355801353339,0.01834789436724321
1388,0.016205064747465636,0.02289967363036083,0.0471084108451828,0.022597700321134923
1389,0.01453092570103598,0.004468375146855413,0.04405900305260346,0.0212402285379569
1390,0.009844055761770054,0.007300985679485755,0.03527973593380174,0.01694717705732912
1391,0.01453837388243795,0.03245623247528345,0.046072013518999255,0.02230097862037478
1392,0.010579276980472119,0.018008755388479347,0.052954366835275435,0.02548796161057057
1393,0.01313164381763332,0.019637926636300984,0.0602593000615973,0.028985412101191266
1394,0.013402878442302368,0.011819332546435801,0.0434557353263888,0.020980998076014973
1395,0.012634874759476444,0.023115276867950063,0.04150714619821838,0.020047967426228552
1396,0.0033720423320611204,0.01739703175816465,0.03578624188359514,0.01736403322731153
1397,0.008347866055423037,0.008002388309743369,0.03209754422515987,0.015475069976282757
1398,0.012759096546391291,0.019287717781324987,0.03573897771172363,0.017253427059848586
1399,-0.01421381199707672,-0.0021053530446145663,0.04286544950782034,0.021024038260204214
1400,0.010280090502815975,0.0203591693138529,0.04840858958363414,0.02335691363224543
1401,0.005147796065791743,0.01808128705110973,0.04008553330278075,0.019526302711823734
1402,0.019856102787066954,0.026576809502033172,0.049050500725755564,0.023608699916360443
1403,0.0058942134118148415,0.009394777883091093,0.03945226585298811,0.01906701727738508
1404,0.026418370771359223,0.027649429391268215,0.045593141612408794,0.022113827063863417
1405,-0.0004405505945551669,0.025105630674627732,0.0520225644280099,0.025303954767361525
1406,0.01865283348320934,0.02503187535115356,0.047886737317907935,0.023079194735347502
1407,0.004949304762490669,0.012047257821258484,0.03944192148166947,0.01880051324687848
1408,0.009354404558684637,0.0073677454754084715,0.041142741415120754,0.01987353789993354
1409,0.009813561014920591,0.016641281235033,0.027440839417400276,0.013189905550428482
1410,0.009746606199480534,0.02011313353675226,0.041554487180242794,0.020239373183267573
1411,0.010632742227512981,0.02161261621335156,0.04924865801569822,0.023987850415753575
1412,-0.0037119193358065017,0.0051164727082946004,0.0384903800064782,0.018702056563733055
1413,0.019477519896320072,0.0068204755929304195,0.03579465379550395,0.017157045613175742
1414,0.013976972402759635,0.0089169278890886,0.05512531880373872,0.02640991340960419
1415,0.011089102362047965,0.010932929305812328,0.04873650226315451,0.023351286821245404
1416,0.002227778256680746,0.011994892327963247,0.053111941518057426,0.025669787971951213
1417,0.008238817245157959,0.015342018104734123,0.05656848929528302,0.027303218488367087
1418,0.006150029495090692,0.019252549026924942,0.05268684434770721,0.0254747191706253
1419,0.02138101787257196,0.028265259781572655,0.03354044901067288,0.016257737752718243
1420,-0.0005227867399806296,0.02895534982920711,0.04270979823098986,0.02075763919531301
1421,-0.004907137483852075,-0.004090052149619494,0.027357608163973923,0.013311717366800813
1422,0.007952952888474862,0.011735472682913917,0.04647581514228383,0.02234958400024553
1423,0.01562964611438411,0.03024989741189843,0.040925724494514704,0.01959121750943088
1424,0.00794125372113963,0.019353949380020052,0.04364319224776314,0.021036741112344826
1425,0.0005361882217579383,0.00795282445043971,0.05886987860368231,0.02838406538809138
1426,0.018191229175795298,0.023669136482673908,0.051871598021369536,0.024920978883580858
1427,0.0129283646446271,0.014216391928873806,0.04260947201488696,0.020556254720030115
1428,0.008891853162645846,0.014856749472187292,0.036607034002204775,0.01768867414039038
1429,0.012918766233825263,0.013362855630912995,0.04508538194847955,0.02160279594939707
1430,0.002448672718049716,0.008725200337335592,0.04074768259726946,0.019788604044055774
1431,0.006039080533201346,0.012786881040732223,0.049020702031180585,0.023936068496786034
1432,0.0012022991376297032,0.012695722758110595,0.03834832113349673,0.018850365468243396
1433,0.024239195761576626,0.022728763213421765,0.027759154714093293,0.01332845376318545
1434,0.010180451634391186,0.01695332386704912,0.037610212710796675,0.018191424878610307
1435,0.013143480649950079,0.01744547340736602,0.033223749049257956,0.0160750021981359
1436,0.016226239245678897,0.025739969640432014,0.05075767316112967,0.024473616399442455
1437,0.008143150507278096,0.02210512880064408,0.05663734904467921,0.02719818819910852
1438,0.023322936828803265,0.022048043521538607,0.05141322130050441,0.024838801547994532
1439,0.019222894713491367,0.02445140484717917,0.034552219273840556,0.016725018425840704
1440,0.006160570457916403,0.015540078715166161,0.041049030677139164,0.019952808204368733
1441,0.007496807045369147,0.015028325230802497,0.02046701889132685,0.009865851686116478
1442,0.00527903267246177,0.014370097868363713,0.04298799070064141,0.020915229834447407
